:START_ID	:END_ID	TYPE	context
H91FD207141614DAC879F0FF40532DBC6	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
HCEF995FFA1E04A34B90D6083981E1CC7	H91FD207141614DAC879F0FF40532DBC6	part_of	
H15E20D50DE7941FF933CA429C441912E	H91FD207141614DAC879F0FF40532DBC6	part_of	
H56A00D3898614A2E97436CDF2D68BDAC	H15E20D50DE7941FF933CA429C441912E	part_of	
H03630073747F4B09B7D1A948BCC6D07E	H15E20D50DE7941FF933CA429C441912E	part_of	
H5ADB617395DF47D198E8AFE2BC04A076	H15E20D50DE7941FF933CA429C441912E	part_of	
H6489872F9CF44043BCE369AA76602C6F	H5ADB617395DF47D198E8AFE2BC04A076	part_of	
HCE970B1396FE46D8BC187BAC67195154	H5ADB617395DF47D198E8AFE2BC04A076	part_of	
HC4EECF6736E64DC7A3E0F3CAAFEFACAA	H91FD207141614DAC879F0FF40532DBC6	part_of	
H3BD50874C4CB49CC9886089477289095	HC4EECF6736E64DC7A3E0F3CAAFEFACAA	part_of	
H80F24B002C7C48328649FAF5FF24BE78	HC4EECF6736E64DC7A3E0F3CAAFEFACAA	part_of	
H9DA467190E074DB9ABC739689D92A5CE	HC4EECF6736E64DC7A3E0F3CAAFEFACAA	part_of	
H2652D4A686A44CED9D50DD118483EBEE	H91FD207141614DAC879F0FF40532DBC6	part_of	
H444C3155453643A08A02D0F04D14BA83	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
HC9BCB45256774006A719A97DAC0145A8	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
HF2258766C4974B8585CAC71C456CCEEB	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
H1E4ED961EA6642DA9EF3025F7E9F3251	HF2258766C4974B8585CAC71C456CCEEB	part_of	
HF7D9EA556E6B4DA8873ADC5CFB9102D2	HF2258766C4974B8585CAC71C456CCEEB	part_of	
HEB3DA955F0AF46DF877D28FC81EA5AF5	HF2258766C4974B8585CAC71C456CCEEB	part_of	
H365FFE9C07154AE7934D684B7B890FF7	HEB3DA955F0AF46DF877D28FC81EA5AF5	part_of	
HAC6A3C243A744990AB217ED85108DA6E	HEB3DA955F0AF46DF877D28FC81EA5AF5	part_of	
HD177AAC871EE481FA519BF225E6F6E3F	HF2258766C4974B8585CAC71C456CCEEB	part_of	
H10D3A513855340759F371B1F605B4671	HD177AAC871EE481FA519BF225E6F6E3F	part_of	
HF32266F810FB4A9286AB6E62A3D52DA6	HD177AAC871EE481FA519BF225E6F6E3F	part_of	
HFB16B8EFDCEB47F8A04CE0C03116DD40	HD177AAC871EE481FA519BF225E6F6E3F	part_of	
H2748350CE50E4477B61D3193EA4EF644	H56288C665A67480CBB6C2A49CF9C1B8D	part_of	
H917F22E56B024A14A4073724F8DD07BD	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H277BE3529EE844CB9C466A26E1B31391	H917F22E56B024A14A4073724F8DD07BD	part_of	
H3B1B41FE3993480F880999A110E4B956	H917F22E56B024A14A4073724F8DD07BD	part_of	
H33E1A7412745455B8818339E73653CF8	H917F22E56B024A14A4073724F8DD07BD	part_of	
H1FED82E1EE02472BA4D85249AB9B721C	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
HCC46A70EF08B4FD79508EF2E689EAFD8	H1FED82E1EE02472BA4D85249AB9B721C	part_of	
HB6D3DBB1840145F7A453BE4C9619C368	H1FED82E1EE02472BA4D85249AB9B721C	part_of	
HDCE2FF824E444DD3AFD55707FBC0E0F2	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
HE36784AC606649AFA91B9C00B2F5F1AD	HDCE2FF824E444DD3AFD55707FBC0E0F2	part_of	
H7FB6F73E1773406A89FEEBE97DBC2016	HDCE2FF824E444DD3AFD55707FBC0E0F2	part_of	
HDD15B2117D8E4527B5B03980E122BF26	HDCE2FF824E444DD3AFD55707FBC0E0F2	part_of	
H91C19DF3CEC542C39253C815C75E57F4	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H97489F5339FC472FB96E7096B4BE30F1	H4E23911D44EA489AB5A8220EC7C8AA68	part_of	
H6B868B6012E5476E9859391FFD97694C	H97489F5339FC472FB96E7096B4BE30F1	part_of	
HD00CD8D2CF5B403E8F2F3C1B33DD19B2	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H5F3DACC5587A4C4F8BD035C5E8569D7D	H97489F5339FC472FB96E7096B4BE30F1	part_of	
HDBBF349F66004ED583A19072F0521402	H97489F5339FC472FB96E7096B4BE30F1	part_of	
HD86FEC7D7DF84F9CAE0ADC247919BA1D	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H18880F92073044E687AF88E2BEB47527	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H639CF0288FE44767907D4E553E9DD2E3	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H56288C665A67480CBB6C2A49CF9C1B8D	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H917F22E56B024A14A4073724F8DD07BD	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H1FED82E1EE02472BA4D85249AB9B721C	H97489F5339FC472FB96E7096B4BE30F1	part_of	
HDCE2FF824E444DD3AFD55707FBC0E0F2	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H91C19DF3CEC542C39253C815C75E57F4	H97489F5339FC472FB96E7096B4BE30F1	part_of	
H2D0D5D835A524845BBED8BFB84FF879A	H37898CE342274356A2E0C2E54F77E786	part_of	
H93416A728E9344A2A5EAFE67CC99A71A	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
H4AB2C63ACEA0458991B3759D02C63DDF	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
HB96D9E59B6644CE0B84AD3181839D3F6	H4AB2C63ACEA0458991B3759D02C63DDF	part_of	
H384F7A41117B476A85B6898D038EE6DF	H4AB2C63ACEA0458991B3759D02C63DDF	part_of	
H633E9EA98F954C529A4D1ED2A5EF4F89	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
HCEA6C4261EF84720B3E32E244FD47684	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
HEC8CB34CDC714AF0A1E0CCDCBC0B2942	HCEA6C4261EF84720B3E32E244FD47684	part_of	
H2F4711CA849E4D72BBD42C16672B1C2F	HCEA6C4261EF84720B3E32E244FD47684	part_of	
H5B600667F5C1417DA9492C7A2DA1A931	H2F4711CA849E4D72BBD42C16672B1C2F	part_of	
H0A2E35FF33D84479810A0D732A9902DA	H2F4711CA849E4D72BBD42C16672B1C2F	part_of	
HEA795E9C4DC54ADD9510F6D9C3FDF517	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
H67A07D2499834840BDEE9907B9539B1A	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
HE6A50A6AA2394024BBAD9875C97B4CF4	H93416A728E9344A2A5EAFE67CC99A71A	part_of	
H7B974CE148AE4298A2FD88642708A551	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
HB7D6F76D92E44783BF26B98462B44276	H7B974CE148AE4298A2FD88642708A551	part_of	
H50B0212740934C669F7BE86D81709CA5	HB7D6F76D92E44783BF26B98462B44276	part_of	
H9C908AB5253641DA899C5124C3FFE81F	HB7D6F76D92E44783BF26B98462B44276	part_of	
HF1FCAED745E3457D9DB0D5FDF5F3BBEF	HB7D6F76D92E44783BF26B98462B44276	part_of	
H2119723F441746FCA2F92D1A899CD10A	HB7D6F76D92E44783BF26B98462B44276	part_of	
HF82D4F7E4F78497986ED56C6295E0E87	H7B974CE148AE4298A2FD88642708A551	part_of	
HEFE7E7D46DE54C31B415AC737BCDFCCC	H7B974CE148AE4298A2FD88642708A551	part_of	
HA92A375C038341209A7C5C3A62CF5306	H7B974CE148AE4298A2FD88642708A551	part_of	
H4BE92301D87343DD8C3DACEBFFC19640	H7B974CE148AE4298A2FD88642708A551	part_of	
H29F8C5CA06B44D97933AAAD8A798187E	H7B974CE148AE4298A2FD88642708A551	part_of	
HBD690B56736C40A19234FAFF4B82DAC5	H7B974CE148AE4298A2FD88642708A551	part_of	
H23039B08AB8D48BB8D15022BE783561A	H7B974CE148AE4298A2FD88642708A551	part_of	
HCAAD9B637D474636BDBF1C2B72975A6C	H7B974CE148AE4298A2FD88642708A551	part_of	
H8D59688A531443B38099E12B941657E7	H7B974CE148AE4298A2FD88642708A551	part_of	
H6ADDC9E5007A4E0391686661F140ECA1	H8D59688A531443B38099E12B941657E7	part_of	
H2AD6F11D4D324DB59444C586226BC3E7	H8D59688A531443B38099E12B941657E7	part_of	
H762EC01919714C7986908E47B85E7FE0	H7B974CE148AE4298A2FD88642708A551	part_of	
H1A7369C52AD444FAB725875EE7C09273	H7B974CE148AE4298A2FD88642708A551	part_of	
H79E03462446640468E159113CD6F5D05	H1A7369C52AD444FAB725875EE7C09273	part_of	
HE676729AAA6A483A8FD4D5781B72D191	H1A7369C52AD444FAB725875EE7C09273	part_of	
HD31217538ABC41EAB4656B94E238DBF9	H7B974CE148AE4298A2FD88642708A551	part_of	
H3BCF60247ABF4A5F9FE205704322686C	HD31217538ABC41EAB4656B94E238DBF9	part_of	
H782A67E7472C488A9BD29D278843502C	HD31217538ABC41EAB4656B94E238DBF9	part_of	
H046AFD2EB85E4A04BF8FB8590074CAC1	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
H7CA1CC477AB84B5DBEF52C8CECB92919	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
HCDAF7417AA664704A0C2F9089076B68F	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
H0659AD5AABF143EEAC237FCCE9C2EA06	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
HCEE4438FB6B141F786BAA9DF262024E2	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
HB62E3316FF444E65B1EFD4D5627FBE32	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
HF4DDBF5E925D442CB1B5E2D03B9F02F7	HB62E3316FF444E65B1EFD4D5627FBE32	part_of	
HCE8E950FF1EA4A25BC8639024CD82FFB	HB62E3316FF444E65B1EFD4D5627FBE32	part_of	
HA83E2D2F70C049869F9C7FB2E43656E5	HCE8E950FF1EA4A25BC8639024CD82FFB	part_of	
H0A63BF8A19764342B0D561FF04642216	HCE8E950FF1EA4A25BC8639024CD82FFB	part_of	
H40943FA32C1C4E95A6818E21586FD93F	H0A63BF8A19764342B0D561FF04642216	part_of	
H541D303E53DC4C3789FC24E6E1A9119D	H0A63BF8A19764342B0D561FF04642216	part_of	
HC202FA647B8346DCA747224ABA2EC344	H0A63BF8A19764342B0D561FF04642216	part_of	
HE4549EA2C7E648F9B20E4BF8275DB7B6	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
H94EEFB5579A145BAA7D7E54B60954178	H046AFD2EB85E4A04BF8FB8590074CAC1	part_of	
H02339C813D4E47A98AA84184BDCEC27F	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
HD89949297F4C4CD0888BECE52465757A	H02339C813D4E47A98AA84184BDCEC27F	part_of	
H6A3B56FC704B4262820613F67DE2F1DD	H02339C813D4E47A98AA84184BDCEC27F	part_of	
H157B9FB99F154EF2B7F56ED0FE7E272C	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
HD6DABCC2DCCC4E8A836ACE529F00729F	H157B9FB99F154EF2B7F56ED0FE7E272C	part_of	
H79708F3D47134674801017C52D5663A5	HD6DABCC2DCCC4E8A836ACE529F00729F	part_of	
H60ACBBC8FD0C40B4A390B4626631D972	H79708F3D47134674801017C52D5663A5	part_of	
H5111C9569F334C0F9273BBAEC303EE37	H60ACBBC8FD0C40B4A390B4626631D972	part_of	
H7AD3C7D34DD64DFE9D73EF16288DC7F8	H60ACBBC8FD0C40B4A390B4626631D972	part_of	
HEDDE588BBFD041F39AE05C28796366C1	H60ACBBC8FD0C40B4A390B4626631D972	part_of	
HD7ED7AB8C4704DAEA8DE37AC569E912F	H79708F3D47134674801017C52D5663A5	part_of	
H776AA67844504A2AAC641C22D3C914C5	HD6DABCC2DCCC4E8A836ACE529F00729F	part_of	
HDD4D3A40348B4F39B35A7EC8021E83BB	H776AA67844504A2AAC641C22D3C914C5	part_of	
H4288915323424583A649437684F61352	H776AA67844504A2AAC641C22D3C914C5	part_of	
H3ADF56429A2E4D1B99688D616EDA347E	H157B9FB99F154EF2B7F56ED0FE7E272C	part_of	
H51EEC79CCB1543649DF8E8DC7E987E6F	H3ADF56429A2E4D1B99688D616EDA347E	part_of	
HCD2AB82CD3A34170BD66441B4B769EA5	H3ADF56429A2E4D1B99688D616EDA347E	part_of	
H4B0C98681D4D480197645930EF029523	HCD2AB82CD3A34170BD66441B4B769EA5	part_of	
H8968D8155C8846CDB42E0B90AAA645FF	HCD2AB82CD3A34170BD66441B4B769EA5	part_of	
H211D6178CC3C4BE6B0E8A40CA38E3206	HCD2AB82CD3A34170BD66441B4B769EA5	part_of	
H561591D3B32D4A9ABEC6929E1B9D1A25	HCD2AB82CD3A34170BD66441B4B769EA5	part_of	
H9F3103326E6C4F96A19F0D6D0E3A331A	H561591D3B32D4A9ABEC6929E1B9D1A25	part_of	
HEDBDA51FACF049F7B791ACD8DC891A98	H561591D3B32D4A9ABEC6929E1B9D1A25	part_of	
H596E124D403C4F2CAC78F341612DF7F7	H3ADF56429A2E4D1B99688D616EDA347E	part_of	
H23B45886F39A4191880674CAF6ACA957	H157B9FB99F154EF2B7F56ED0FE7E272C	part_of	
H7121EA63C2874DD6BBD684CD82E9D404	H23B45886F39A4191880674CAF6ACA957	part_of	
H7ABE7BC599B1439B816150D7081BCA3B	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
H52E98589DCA84525A57171AB5E80379B	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
HAC9DACFF4BC84C43AD6682184B05DDB6	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
H217C423E24FB41B8816D620670268F4D	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
HD3C87ACA880C452DB8E0086750237E2E	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
H503533552421469888A9C5A75670DEFD	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
H683F069DFBD24437858B0B8893CB8D93	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
HB60CBE84410047CBAA6C6FB27D141033	H7121EA63C2874DD6BBD684CD82E9D404	part_of	
H798B46585F7F4D529B08724A51C49BEF	HB60CBE84410047CBAA6C6FB27D141033	part_of	
H7373D9200FD341FEB77391D06812FB5F	HB60CBE84410047CBAA6C6FB27D141033	part_of	
H42B4A43498EC4B4B8D54699FEEA61C6D	HB60CBE84410047CBAA6C6FB27D141033	part_of	
H035B8DF93A7B4056919FAD4D4F0F84F2	H23B45886F39A4191880674CAF6ACA957	part_of	
HFFC2619680F54B9F9A005E4423292500	H23B45886F39A4191880674CAF6ACA957	part_of	
H6CE3B00F9881444A96DB54CE0125DED0	HFFC2619680F54B9F9A005E4423292500	part_of	
H08247B9CC2884D73A011B82529F79195	H6CE3B00F9881444A96DB54CE0125DED0	part_of	
H5750AE170FB64F45993EB3D047213F7E	H6CE3B00F9881444A96DB54CE0125DED0	part_of	
H328720EC71DE4865BA224ECB7F7016D2	HFFC2619680F54B9F9A005E4423292500	part_of	
HCEB7EAFF322A455F8E081CF49EF275B6	H23B45886F39A4191880674CAF6ACA957	part_of	
HEC38FB742E0F4465BB605C25FEE5FB5E	H157B9FB99F154EF2B7F56ED0FE7E272C	part_of	
H11EE38637C3041D6B98BEC88447A130D	H2D0D5D835A524845BBED8BFB84FF879A	part_of	
H93416A728E9344A2A5EAFE67CC99A71A	H11EE38637C3041D6B98BEC88447A130D	part_of	
H7B974CE148AE4298A2FD88642708A551	H11EE38637C3041D6B98BEC88447A130D	part_of	
H046AFD2EB85E4A04BF8FB8590074CAC1	H11EE38637C3041D6B98BEC88447A130D	part_of	
H02339C813D4E47A98AA84184BDCEC27F	H11EE38637C3041D6B98BEC88447A130D	part_of	
H157B9FB99F154EF2B7F56ED0FE7E272C	H11EE38637C3041D6B98BEC88447A130D	part_of	
HEB42EB420156408DAFDCA567AB45FDB3	H37898CE342274356A2E0C2E54F77E786	part_of	
H7CA5D4E1FD83498896322A96A940ABD6	H37898CE342274356A2E0C2E54F77E786	part_of	
H8E78D9907E7244109B4D54140466F023	H7CA5D4E1FD83498896322A96A940ABD6	part_of	
H4B4DC77121714EC0AA722A557B871183	H8E78D9907E7244109B4D54140466F023	part_of	
HE34D25D7D91046078ACAE3A4D53DDB00	H4B4DC77121714EC0AA722A557B871183	part_of	
HD9820E1460D24800A2311FC2D48F3637	H4B4DC77121714EC0AA722A557B871183	part_of	
H350464DCADB145F5AE061777981FF54A	H8E78D9907E7244109B4D54140466F023	part_of	
HDDAA06E94D294F90862E699A4934CDEB	H350464DCADB145F5AE061777981FF54A	part_of	
H00D13B767D4B417CAD3EA53AF18D868D	HDDAA06E94D294F90862E699A4934CDEB	part_of	
HFE9C29298B12460AB122238FF6652285	HDDAA06E94D294F90862E699A4934CDEB	part_of	
H8700A9795CE04FBB8D67436B144EFACF	H350464DCADB145F5AE061777981FF54A	part_of	
H712AE766706A48CD84AA0FD1F63B3A8B	H8E78D9907E7244109B4D54140466F023	part_of	
HC644A7CBFCC34345BF550CA8027E8A07	H712AE766706A48CD84AA0FD1F63B3A8B	part_of	
H0B7FD2C474644426887C996329989D7E	H712AE766706A48CD84AA0FD1F63B3A8B	part_of	
H55EC6FBFF41547FEA3D5BCE551371569	H712AE766706A48CD84AA0FD1F63B3A8B	part_of	
HFC90006343974240950A62B716BE0A01	H7CA5D4E1FD83498896322A96A940ABD6	part_of	
H5387FF214193465DA2810C59586BC5D8	HFC90006343974240950A62B716BE0A01	part_of	
HFD59186433FE46B789CD36494240CA28	H5387FF214193465DA2810C59586BC5D8	part_of	
H9D7A85E78BB0465882C704F5B8AE6A00	H5387FF214193465DA2810C59586BC5D8	part_of	
HDD79B9C25EFE4303AD6D8227D3942F27	HFC90006343974240950A62B716BE0A01	part_of	
HF373E7C5B1BA479F8E79B81ABBF3A294	HFC90006343974240950A62B716BE0A01	part_of	
H7C4DA8C0659D424DBD9518C5542C0ABA	HFC90006343974240950A62B716BE0A01	part_of	
HD2E195D5FBEE4C90AB5D88F616A2778B	HFC90006343974240950A62B716BE0A01	part_of	
HCF9A399E109D4780A56D0CA725FD69A9	HFC90006343974240950A62B716BE0A01	part_of	
HBB3061C7386E4692B3E8D4EEFE5E43DE	HFC90006343974240950A62B716BE0A01	part_of	
HEA6B430666234B1C81BBE724540DA310	HBB3061C7386E4692B3E8D4EEFE5E43DE	part_of	
H711729F337724EA686ACEC953861C80F	HEA6B430666234B1C81BBE724540DA310	part_of	
HE9941C031C2A4BCB96D72825857A50CD	HEA6B430666234B1C81BBE724540DA310	part_of	
H78E1159589694C55BA764AFB2B1DE4FE	HEA6B430666234B1C81BBE724540DA310	part_of	
H3238ACE53A15466C90B08715FE809F32	H78E1159589694C55BA764AFB2B1DE4FE	part_of	
H52892B71CC794820A3BEC74EC3CFD337	H78E1159589694C55BA764AFB2B1DE4FE	part_of	
H5968D1BA5F3E42E0A027D57ABEF5C71F	H78E1159589694C55BA764AFB2B1DE4FE	part_of	
HEA0F998CFA184C6997953F3185F8726B	H78E1159589694C55BA764AFB2B1DE4FE	part_of	
HDFB5C8A7D1F04F21874907265316FA1D	H78E1159589694C55BA764AFB2B1DE4FE	part_of	
H902FE43A872A4DC6B0308BC39CA683EA	HBB3061C7386E4692B3E8D4EEFE5E43DE	part_of	
H27F2D1B31EA94867A636F572FE12A289	H7CA5D4E1FD83498896322A96A940ABD6	part_of	
H75B5A4CE7C224246952484D7A03E3A1B	H7CA5D4E1FD83498896322A96A940ABD6	part_of	
HEDD397862B684EB685D065F1B299EF6B	H7CA5D4E1FD83498896322A96A940ABD6	part_of	
HDF82FAD01C3146C5BD80490CFEE6D778	HEDD397862B684EB685D065F1B299EF6B	part_of	
H1315553842434B038A8B49303A921BE1	HEDD397862B684EB685D065F1B299EF6B	part_of	
H9C98CE2A60C84402A57157E0C335C4D4	H1315553842434B038A8B49303A921BE1	part_of	
H04B9C0873288411CA34545726442FB0B	H1315553842434B038A8B49303A921BE1	part_of	
H87B5428A665E473C9926BD5B2F49253E	H1315553842434B038A8B49303A921BE1	part_of	
H7217F2EE6BE14260B9314FB66FFA1215	HEDD397862B684EB685D065F1B299EF6B	part_of	
H28EC2245E07D4371900502EF3AAF2C97	H37898CE342274356A2E0C2E54F77E786	part_of	
H4E7EE1A174564FFD9B1F1247D8957418	H28EC2245E07D4371900502EF3AAF2C97	part_of	
H39F6CDB14D4848BB88BC15BAD9436B96	H28EC2245E07D4371900502EF3AAF2C97	part_of	
HDA71A01CE14C488E950F4E71C5318C1A	H39F6CDB14D4848BB88BC15BAD9436B96	part_of	
H43BB0804125F4BC9BF1C0F0453B99DCC	H39F6CDB14D4848BB88BC15BAD9436B96	part_of	
HCCACE3E45FC5410C9873FA9AB90C9424	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
H2F406FE42EAA41D8A436D41A3A217728	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
H5CDBDFF53E38427494EFA77959BAE7C6	H2F406FE42EAA41D8A436D41A3A217728	part_of	
H6795368A321745EF877BFD03CBCD8942	H2F406FE42EAA41D8A436D41A3A217728	part_of	
H23A8EBC90CD644B2BB89C3346A0BBE54	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
H7FD00441AE284958AEE28FEB073E6B89	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
H27246EAAF86140C8A662B44022185500	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
HF4E7EE126C904017BEEF215ACBE60398	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
HB706798F1E2940CFB20DD37A7C66C260	H43BB0804125F4BC9BF1C0F0453B99DCC	part_of	
H81B5AC11F1AD4191BBE2395097BAF480	HB706798F1E2940CFB20DD37A7C66C260	part_of	
HABEA0A4311364DFD9BB05363F52BFA24	HB706798F1E2940CFB20DD37A7C66C260	part_of	
HB9D0E7DB89464AE7BDBC41DAAC2A470A	HB706798F1E2940CFB20DD37A7C66C260	part_of	
H0B50B577CF494B5A8466E653B5D94068	H28EC2245E07D4371900502EF3AAF2C97	part_of	
H6A90BA88F0714D8393D237BA88BF5DEC	H28EC2245E07D4371900502EF3AAF2C97	part_of	
HC4A8654CBDA14E90B2C178F921B7A32E	H28EC2245E07D4371900502EF3AAF2C97	part_of	
H190C1F004097411B9256684D9AC3175C	H37898CE342274356A2E0C2E54F77E786	part_of	
H4A5037BF7CE341C68B8F74CF0A0C8F64	H190C1F004097411B9256684D9AC3175C	part_of	
HFCBE4C148A6C4FCDA5AA4BFC768FD994	H190C1F004097411B9256684D9AC3175C	part_of	
H5B9A11C8F1AE4205ACEF0C06DF814B20	H37898CE342274356A2E0C2E54F77E786	part_of	
H68E8E54062274E14BF8DFB57177A292E	H37898CE342274356A2E0C2E54F77E786	part_of	
H7582FF8F04424486BD57E0FDB624B497	H68E8E54062274E14BF8DFB57177A292E	part_of	
HE6E3A43C674F48DF8F2174082BFBE087	H7582FF8F04424486BD57E0FDB624B497	part_of	
HEA6DDA6717D24007B06A8D0605CB6C43	H7582FF8F04424486BD57E0FDB624B497	part_of	
H23781361A5E2475299C61DA351679CF2	H7582FF8F04424486BD57E0FDB624B497	part_of	
H75609CDF5A3C4F8AA95FE98B8F2F3B5A	H23781361A5E2475299C61DA351679CF2	part_of	
H5A7EBC329CCE48D38B620F69C7473077	H23781361A5E2475299C61DA351679CF2	part_of	
HC0CA3FB9AB5E4E1F9DFCD234B8793FA1	H7582FF8F04424486BD57E0FDB624B497	part_of	
H23EA0BFF10E6444DA50A64CC5EBA5AA6	H7582FF8F04424486BD57E0FDB624B497	part_of	
HF6EB991E3D5B43718E9A3FDEFE0FF303	H23EA0BFF10E6444DA50A64CC5EBA5AA6	part_of	
H7830EE96D7D44B239B6D91FE5BBACDC9	H23EA0BFF10E6444DA50A64CC5EBA5AA6	part_of	
H833A4BD1F94A4251B494281E242E1D98	H37898CE342274356A2E0C2E54F77E786	part_of	
H0F8D2685B26E454E9EB6081A15DE3055	H37898CE342274356A2E0C2E54F77E786	part_of	
H843E178FD2704E6087A13A98B41031DB	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
H952800EB87564145B3252ECE4694EC95	H843E178FD2704E6087A13A98B41031DB	part_of	
H24566F39AD3B499EB0DF1317EAC8BF84	H843E178FD2704E6087A13A98B41031DB	part_of	
HE41CAA4766FF40B7AE95C0AB9B0FF669	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
H5423AB58B4DC487EA5FAEAC8DA1B98C1	HE41CAA4766FF40B7AE95C0AB9B0FF669	part_of	
HBD800FF715F54D10AB4A2E2C2D4162A1	H5423AB58B4DC487EA5FAEAC8DA1B98C1	part_of	
H2BDF9D6575F14FBFB2057DF952FC821D	H5423AB58B4DC487EA5FAEAC8DA1B98C1	part_of	
H0956E1C4A5B54B938AC2E3694CB04459	HE41CAA4766FF40B7AE95C0AB9B0FF669	part_of	
H3B7960949DAF411DA0DB5CEFAD7EE525	HE41CAA4766FF40B7AE95C0AB9B0FF669	part_of	
H5E9E6102BB5545818EFD47428FA0824E	H3B7960949DAF411DA0DB5CEFAD7EE525	part_of	
H739B70DA56EC48B39DD68034C41F8B8A	H3B7960949DAF411DA0DB5CEFAD7EE525	part_of	
H1D09215DDB0942E182C4B752926FFFA9	H3B7960949DAF411DA0DB5CEFAD7EE525	part_of	
HE4702E7E79374D6696CD81297EC61E3C	HE41CAA4766FF40B7AE95C0AB9B0FF669	part_of	
H1EC2DC852CFC48CAABCD22D665ED17FD	HE41CAA4766FF40B7AE95C0AB9B0FF669	part_of	
HA4D198716AFA4109BD5E638A14D6A8E9	H1EC2DC852CFC48CAABCD22D665ED17FD	part_of	
H4C26B72708674CB192DC8D1F941245BC	H1EC2DC852CFC48CAABCD22D665ED17FD	part_of	
H16C7E607F3EC49B6BCD970B774D74C00	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
HD30CE5CCE0B647FA8551028EA41EE2D0	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
HDF532CD55BFC4E9EA44D33B4B4C48BB4	HD30CE5CCE0B647FA8551028EA41EE2D0	part_of	
H703C76567DBE4C409F1343CFFD6550DD	HDF532CD55BFC4E9EA44D33B4B4C48BB4	part_of	
H13BD042B5F784C9696BBEFE5304B2DB7	HDF532CD55BFC4E9EA44D33B4B4C48BB4	part_of	
HA76E9F8F123448CC878D77A7475714AE	HD30CE5CCE0B647FA8551028EA41EE2D0	part_of	
HD70549C65C974797B4A7E061503BAD73	HA76E9F8F123448CC878D77A7475714AE	part_of	
H9F4866BD91B647968ED4B38B818D385F	HA76E9F8F123448CC878D77A7475714AE	part_of	
H61AA12E94F2B41F1991A9FB974E2BDF7	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
HB043C2CBB78844FB8AA7FC3AB7CC89D8	H0F8D2685B26E454E9EB6081A15DE3055	part_of	
H843E178FD2704E6087A13A98B41031DB	HB043C2CBB78844FB8AA7FC3AB7CC89D8	part_of	
HE41CAA4766FF40B7AE95C0AB9B0FF669	HB043C2CBB78844FB8AA7FC3AB7CC89D8	part_of	
H16C7E607F3EC49B6BCD970B774D74C00	HB043C2CBB78844FB8AA7FC3AB7CC89D8	part_of	
HD30CE5CCE0B647FA8551028EA41EE2D0	HB043C2CBB78844FB8AA7FC3AB7CC89D8	part_of	
H61AA12E94F2B41F1991A9FB974E2BDF7	HB043C2CBB78844FB8AA7FC3AB7CC89D8	part_of	
HB74C401F56B745A1B257A454DCA28400	H37898CE342274356A2E0C2E54F77E786	part_of	
